staff_id,hotel_id,full_name,designation,salary,hire_date
5415,69,Staff 5415,Housekeeping,65911.8,2018-04-29
5416,26,\N,Housekeeping,55170.58,2021-12-20
5417,96,Staff 5417,Manager,77694.36,2019-01-12
5418,50,Staff 5418,\N,98050.91,2021-08-15
5419,13,Staff 5419,Receptionist,73311.93,2023-02-28
5420,77,Staff 5420,Housekeeping,91446.12,2025-01-24
5421,32,Staff 5421,Receptionist,83926.3,2021-08-24
5422,92,Staff 5422,Chef,97051.62,2017-02-26
5423,16,Staff 5423,Security,68308.85,2021-03-01
5424,97,Staff 5424,Manager,47565.23,2021-10-02
5425,100,Staff 5425,Security,77583.89,2019-06-22
5426,37,Staff 5426,Housekeeping,27265.58,2019-05-26
5427,100,Staff 5427,Receptionist,80896.12,2017-12-21
5428,47,Staff 5428,Security,60485.83,2017-04-18
5429,92,Staff 5429,Housekeeping,45682.37,2019-07-26
5430,80,Staff 5430,Manager,46509.62,2024-04-01
5431,59,Staff 5431,Receptionist,31033.49,2016-01-14
5432,65,Staff 5432,Receptionist,43832.02,2017-05-21
5433,15,Staff 5433,Security,58978.54,2020-02-20
5434,43,Staff 5434,Housekeeping,42595.18,2022-11-25
5435,74,Staff 5435,Chef,44427.75,2022-08-21
5436,90,Staff 5436,Receptionist,90962.29,2022-02-15
5437,65,Staff 5437,Security,24379.29,2017-03-16
5438,10,Staff 5438,\N,66903.25,2016-06-19
5439,51,Staff 5439,Security,84077.52,2021-11-26
5440,17,Staff 5440,Chef,43911.33,2018-11-15
5441,51,Staff 5441,Manager,54212.47,2017-12-16
5442,84,Staff 5442,\N,23143.41,2017-07-07
5443,81,Staff 5443,Chef,34812.69,2021-06-15
5444,64,Staff 5444,Chef,42863.72,2024-07-19
5445,35,Staff 5445,Receptionist,76116.22,2023-09-27
5446,3,Staff 5446,Chef,73115.63,2022-11-04
5447,4,Staff 5447,Manager,96636.4,2019-07-17
5448,35,Staff 5448,Receptionist,89538.34,2023-06-17
5449,5,\N,Manager,33645.5,2025-01-08
5450,4,Staff 5450,Manager,90573.55,2022-10-12
5451,40,\N,Chef,38092.12,2016-06-21
5452,69,Staff 5452,\N,70877.64,2021-10-28
5453,30,\N,Receptionist,65214.32,2022-05-04
5454,92,Staff 5454,Manager,89999.18,2017-10-28
5455,37,Staff 5455,Security,56682.97,2022-02-12
5456,10,Staff 5456,Receptionist,27168.07,2015-06-09
5457,62,\N,Manager,51078.79,2024-10-03
5458,66,\N,Receptionist,56419.47,2018-11-03
5459,47,Staff 5459,Receptionist,54988.15,2022-08-30
5460,37,Staff 5460,\N,78255.61,2015-08-25
5461,30,Staff 5461,Chef,77052.13,2019-11-23
5462,2,Staff 5462,Housekeeping,60754.74,2020-04-11
5463,66,Staff 5463,Manager,67595.78,2024-06-23
5464,77,Staff 5464,Chef,51291.34,2016-11-02
5465,21,Staff 5465,Housekeeping,35371.33,2020-07-15
5466,59,Staff 5466,Security,86847.76,2024-10-05
5467,97,Staff 5467,Housekeeping,97604.28,2015-08-21
5468,69,Staff 5468,Housekeeping,82462.04,2020-08-01
5469,27,Staff 5469,\N,94721.11,2016-06-01
5470,77,Staff 5470,Housekeeping,58477.91,2019-01-02
5471,92,Staff 5471,Receptionist,94607.12,2023-07-16
5472,49,Staff 5472,Receptionist,24095.99,2024-12-18
5473,8,Staff 5473,Security,94881.2,2024-07-21
5474,92,Staff 5474,Manager,87127.61,2020-08-29
5475,42,Staff 5475,Security,86219.0,2021-02-03
5476,91,Staff 5476,\N,66141.95,2022-02-15
5477,27,\N,Receptionist,43869.41,2017-01-27
5478,69,Staff 5478,Security,27505.58,2019-07-10
5479,50,Staff 5479,Manager,30589.92,2016-12-10
5480,13,Staff 5480,Chef,54404.98,2018-02-08
5481,67,Staff 5481,Manager,66320.18,2023-02-09
5482,18,\N,Housekeeping,33412.9,2022-09-05
5483,72,Staff 5483,Manager,48809.2,2024-11-28
5484,62,Staff 5484,Chef,72766.24,2021-11-26
5485,69,Staff 5485,Receptionist,39998.99,2024-11-06
5486,68,Staff 5486,Security,62632.92,2024-12-14
5487,10,Staff 5487,Security,81636.19,2018-12-06
5488,15,Staff 5488,Receptionist,70985.83,2020-11-28
5489,89,Staff 5489,Chef,84751.46,2020-10-25
5490,75,Staff 5490,Housekeeping,96851.66,2024-03-06
5491,3,Staff 5491,Housekeeping,46293.17,2016-10-05
5492,95,Staff 5492,Receptionist,89844.07,2019-09-12
5493,11,Staff 5493,Manager,66836.09,2017-01-05
5494,70,Staff 5494,Chef,92520.49,2023-09-04
5495,28,\N,Manager,47874.31,2025-05-11
5496,65,Staff 5496,Security,88421.37,2020-12-24
5497,31,Staff 5497,Chef,39047.46,2018-08-27
5498,49,Staff 5498,Manager,56375.63,2016-02-19
5499,28,Staff 5499,Manager,39881.61,2024-11-08
5500,64,Staff 5500,Security,56070.47,2022-12-18
5501,9,Staff 5501,\N,98604.81,2019-11-13
5502,65,\N,Receptionist,86320.17,2018-03-18
5503,16,Staff 5503,Security,54741.39,2023-05-04
5504,19,Staff 5504,Manager,61961.46,2022-02-12
5505,1,Staff 5505,Receptionist,22073.88,2020-04-27
5506,84,Staff 5506,Manager,34623.82,2021-07-12
5507,21,Staff 5507,\N,92022.45,2019-07-20
5508,62,Staff 5508,Manager,69202.05,2016-12-03
5509,66,Staff 5509,\N,87148.62,2024-02-06
5510,92,Staff 5510,Manager,67168.92,2025-01-25
5511,3,Staff 5511,Receptionist,27444.65,2023-03-05
5512,8,Staff 5512,Manager,97336.36,2024-09-01
5513,9,Staff 5513,\N,21958.56,2022-08-26
5514,22,Staff 5514,Housekeeping,89831.65,2020-07-19
5515,81,Staff 5515,Manager,89034.6,2024-07-22
5516,5,Staff 5516,Housekeeping,73805.44,2019-06-06
5517,73,\N,Receptionist,74378.47,2017-06-26
5518,38,Staff 5518,\N,28478.31,2025-05-24
5519,23,Staff 5519,Manager,55137.85,2020-11-20
5520,94,Staff 5520,Chef,45143.0,2016-01-15
5521,69,Staff 5521,Manager,82488.06,2020-10-15
5522,36,\N,Manager,70339.0,2022-09-11
5523,44,Staff 5523,Chef,75322.48,2021-10-29
5524,12,Staff 5524,Security,31471.26,2022-02-09
5525,15,Staff 5525,Manager,64113.33,2018-07-06
5526,81,\N,Security,75976.52,2023-01-19
5527,31,Staff 5527,Housekeeping,58930.66,2017-05-19
5528,87,\N,Chef,53393.54,2024-05-03
5529,90,Staff 5529,Manager,43522.64,2023-08-29
5530,60,Staff 5530,Receptionist,37905.0,2025-04-07
5531,55,\N,Housekeeping,22626.62,2020-10-03
5532,83,Staff 5532,Chef,85937.1,2016-11-15
5533,79,Staff 5533,Housekeeping,38390.53,2020-04-01
5534,69,Staff 5534,\N,21316.74,2019-11-24
5535,5,Staff 5535,Manager,59376.27,2017-01-11
5536,17,Staff 5536,\N,64593.16,2021-10-02
5537,7,Staff 5537,Chef,35198.59,2022-06-02
5538,90,Staff 5538,Manager,64764.36,2020-02-09
5539,57,Staff 5539,Manager,41327.73,2022-03-29
5540,48,Staff 5540,Manager,38924.86,2020-11-06
5541,55,Staff 5541,Security,59202.39,2024-03-01
5542,46,Staff 5542,Housekeeping,63524.21,2020-04-09
5543,100,\N,Housekeeping,43590.23,2016-10-01
5544,49,Staff 5544,Security,53534.74,2019-11-23
5545,10,Staff 5545,Manager,37306.73,2017-05-27
5546,62,Staff 5546,Housekeeping,78161.35,2019-08-13
5547,20,Staff 5547,\N,87702.21,2018-06-28
5548,63,Staff 5548,Housekeeping,21989.8,2021-03-11
5549,52,Staff 5549,Security,92621.47,2018-02-11
5550,46,Staff 5550,\N,34859.33,2016-04-05
5551,80,Staff 5551,Receptionist,82457.95,2019-09-27
5552,14,Staff 5552,Housekeeping,93189.99,2022-11-25
5553,48,Staff 5553,Housekeeping,78118.33,2018-09-30
5554,2,Staff 5554,Security,97182.23,2016-06-03
5555,31,Staff 5555,Chef,63868.15,2021-11-03
5556,81,Staff 5556,Security,91123.07,2021-07-25
5557,8,Staff 5557,Receptionist,87831.37,2016-01-03
5558,83,Staff 5558,Housekeeping,94435.91,2022-09-08
5559,36,\N,Receptionist,32130.42,2020-02-25
5560,29,\N,\N,96031.59,2015-09-20
5561,50,\N,Chef,22440.21,2016-07-14
5562,89,Staff 5562,Security,46618.5,2024-12-23
5563,91,Staff 5563,Housekeeping,82171.74,2018-10-25
5564,82,Staff 5564,Security,27098.18,2015-07-10
5565,76,\N,\N,38527.9,2018-12-12
5566,92,Staff 5566,Receptionist,87970.93,2020-09-25
5567,61,Staff 5567,Chef,60743.19,2023-03-07
5568,11,\N,Manager,61588.34,2020-07-17
5569,4,Staff 5569,Chef,45527.72,2024-08-11
5570,14,Staff 5570,Housekeeping,32638.3,2023-06-23
5571,35,Staff 5571,Security,31149.92,2021-03-19
5572,63,Staff 5572,Housekeeping,28322.56,2016-01-31
5573,2,\N,Security,46447.83,2019-09-04
5574,44,Staff 5574,\N,50769.66,2020-12-12
5575,5,Staff 5575,Manager,78587.17,2019-12-10
5576,70,Staff 5576,Chef,86141.49,2023-05-17
5577,47,\N,Housekeeping,77436.3,2015-09-12
5578,33,\N,Chef,57514.8,2016-07-16
5579,87,Staff 5579,Chef,52823.45,2023-11-21
5580,31,Staff 5580,Housekeeping,54880.28,2016-11-11
5581,8,Staff 5581,Manager,79249.6,2023-04-29
5582,14,Staff 5582,Security,73679.62,2024-10-30
5583,62,Staff 5583,\N,72821.52,2016-07-30
5584,13,Staff 5584,Security,34439.14,2023-05-06
5585,14,Staff 5585,Security,92947.13,2025-05-23
5586,70,\N,Manager,38796.24,2019-08-03
5587,62,Staff 5587,Security,53215.34,2020-05-23
5588,97,Staff 5588,Chef,22722.06,2024-01-21
5589,23,Staff 5589,\N,65462.97,2018-12-31
5590,10,\N,\N,31630.3,2023-02-19
5591,32,Staff 5591,Manager,29629.24,2021-05-11
5592,46,Staff 5592,Security,46157.22,2018-07-19
5593,51,Staff 5593,Security,22555.78,2021-08-30
5594,50,Staff 5594,Chef,72336.93,2020-07-01
5595,74,Staff 5595,Security,79988.12,2021-07-24
5596,20,Staff 5596,Receptionist,98400.86,2017-09-27
5597,91,\N,Manager,63849.11,2018-07-23
5598,25,Staff 5598,Receptionist,61519.16,2024-05-04
5599,42,\N,Housekeeping,49521.3,2019-06-26
5600,1,Staff 5600,Chef,68157.33,2021-06-09
5601,95,Staff 5601,Chef,53192.73,2018-04-08
5602,74,Staff 5602,Chef,23456.93,2018-12-03
5603,13,\N,Manager,77967.5,2023-01-23
5604,8,Staff 5604,\N,62796.06,2024-03-31
5605,96,Staff 5605,Housekeeping,42169.62,2020-10-18
5606,90,Staff 5606,\N,60757.32,2016-04-10
5607,58,Staff 5607,Chef,83190.02,2021-03-13
5608,59,Staff 5608,Housekeeping,85124.36,2025-05-19
5609,60,Staff 5609,Chef,97343.08,2023-01-16
5610,5,Staff 5610,Manager,80614.58,2015-10-24
5611,27,Staff 5611,Housekeeping,63510.68,2019-05-09
5612,62,\N,Receptionist,82940.3,2022-02-09
5613,71,Staff 5613,\N,94833.08,2018-11-30
5614,95,Staff 5614,\N,25169.48,2024-05-30
5615,60,\N,Receptionist,56240.62,2020-03-11
5616,69,Staff 5616,Receptionist,21441.27,2015-10-09
5617,62,Staff 5617,Chef,95668.25,2025-05-02
5618,89,Staff 5618,Receptionist,98733.18,2018-06-04
5619,51,\N,Chef,86872.08,2025-04-16
5620,49,Staff 5620,\N,27186.3,2023-11-20
5621,18,Staff 5621,Manager,52171.94,2018-02-03
5622,47,\N,Chef,81289.94,2017-11-19
5623,27,Staff 5623,Housekeeping,96041.11,2019-07-16
5624,95,Staff 5624,Receptionist,29464.99,2022-05-03
5625,48,Staff 5625,Manager,91199.39,2024-05-09
5626,9,Staff 5626,Receptionist,42358.26,2019-07-01
5627,19,\N,Housekeeping,96045.3,2018-07-16
5628,59,Staff 5628,Security,55046.19,2018-12-15
5629,35,Staff 5629,Security,24434.83,2019-07-13
5630,30,Staff 5630,Chef,35612.15,2023-08-30
5631,64,\N,Security,67966.17,2019-04-21
5632,1,Staff 5632,Security,57538.97,2018-07-03
5633,5,\N,\N,69068.74,2015-09-13
5634,40,Staff 5634,\N,92894.26,2024-01-03
5635,80,Staff 5635,Manager,32448.51,2024-02-04
5636,27,Staff 5636,Chef,51367.78,2024-05-07
5637,84,Staff 5637,Manager,84574.89,2023-12-14
5638,77,Staff 5638,Receptionist,67767.04,2021-09-29
5639,72,Staff 5639,Manager,88914.61,2019-11-03
5640,11,Staff 5640,Chef,37903.02,2023-10-13
5641,34,Staff 5641,Security,50689.12,2024-08-16
5642,69,Staff 5642,Chef,51675.66,2015-12-14
5643,37,Staff 5643,Manager,42824.72,2019-01-27
5644,59,\N,Housekeeping,25284.57,2021-11-22
5645,24,Staff 5645,Housekeeping,47638.18,2018-11-24
5646,73,Staff 5646,Housekeeping,89512.06,2015-09-06
5647,73,Staff 5647,\N,39460.17,2015-11-03
5648,46,Staff 5648,Housekeeping,86880.28,2023-10-25
5649,52,Staff 5649,Manager,92907.76,2016-04-24
5650,99,Staff 5650,Chef,75945.75,2024-08-07
5651,18,Staff 5651,\N,94918.14,2018-05-08
5652,73,Staff 5652,\N,90251.78,2020-03-04
5653,30,Staff 5653,\N,23226.99,2020-11-05
5654,37,\N,Receptionist,32262.53,2025-02-23
5655,97,Staff 5655,Security,82983.41,2015-08-13
5656,25,Staff 5656,Housekeeping,58295.02,2017-01-05
5657,25,\N,Security,24933.34,2016-05-14
5658,57,Staff 5658,Manager,95295.9,2019-02-15
5659,58,Staff 5659,Receptionist,94640.33,2019-04-17
5660,37,Staff 5660,Chef,67043.02,2017-12-12
5661,39,Staff 5661,Housekeeping,23034.42,2016-11-15
5662,36,Staff 5662,\N,41261.25,2023-07-03
5663,86,Staff 5663,Manager,92613.25,2020-01-29
5664,65,Staff 5664,Chef,90367.65,2023-06-08
5665,73,Staff 5665,Chef,63131.77,2017-08-16
5666,63,Staff 5666,Security,59230.09,2021-06-04
5667,79,Staff 5667,Manager,91788.36,2017-08-24
5668,41,\N,Chef,64629.21,2019-05-22
5669,94,Staff 5669,Security,33161.99,2017-06-25
5670,54,Staff 5670,Security,43946.44,2022-05-18
5671,91,Staff 5671,Housekeeping,48235.1,2019-07-23
5672,50,Staff 5672,Manager,91630.06,2018-02-03
5673,55,\N,Housekeeping,31637.36,2018-11-23
5674,95,Staff 5674,Manager,45610.4,2021-07-09
5675,35,Staff 5675,\N,53504.4,2018-12-23
5676,47,Staff 5676,Manager,49506.88,2021-05-18
5677,36,\N,Chef,91955.03,2019-05-05
5678,7,Staff 5678,Manager,68465.61,2017-07-17
5679,53,Staff 5679,Manager,94566.59,2016-12-02
5680,8,\N,Receptionist,84483.8,2016-10-12
5681,23,Staff 5681,\N,33847.18,2016-11-19
5682,4,Staff 5682,Chef,38606.65,2023-10-31
5683,6,Staff 5683,Chef,34167.99,2019-06-09
5684,28,Staff 5684,Security,31325.92,2021-09-19
5685,94,Staff 5685,Manager,80633.95,2018-03-08
5686,74,Staff 5686,Manager,28462.74,2020-04-23
5687,99,Staff 5687,Chef,45565.52,2016-04-30
5688,66,\N,Receptionist,50025.02,2019-09-24
5689,63,\N,Receptionist,42861.24,2025-01-30
5690,73,\N,\N,21569.43,2016-02-14
5691,68,\N,Security,63487.19,2017-08-21
5692,3,Staff 5692,Housekeeping,99959.25,2018-07-02
5693,63,Staff 5693,\N,95639.99,2015-11-30
5694,27,Staff 5694,Receptionist,49749.86,2023-02-01
5695,59,Staff 5695,Receptionist,39075.37,2023-12-12
5696,23,\N,Manager,32645.04,2019-07-22
5697,61,\N,Manager,85749.06,2017-02-02
5698,14,Staff 5698,Chef,22933.39,2019-01-04
5699,60,Staff 5699,Security,39371.68,2023-02-23
5700,13,Staff 5700,Receptionist,26701.36,2018-09-15
5701,94,\N,Housekeeping,79902.18,2025-04-25
5702,69,\N,Manager,88515.65,2019-01-31
5703,46,Staff 5703,Chef,83894.81,2019-04-19
5704,62,Staff 5704,\N,94949.41,2024-06-09
5705,55,Staff 5705,Housekeeping,52954.99,2016-02-17
5706,84,Staff 5706,Security,78377.61,2016-07-12
5707,80,Staff 5707,Security,88060.85,2021-10-09
5708,92,Staff 5708,Chef,64637.63,2023-05-05
5709,57,Staff 5709,Receptionist,37963.0,2024-03-09
5710,100,Staff 5710,Security,30292.45,2024-11-26
5711,74,Staff 5711,\N,93580.78,2017-10-15
5712,46,Staff 5712,Manager,23652.35,2022-02-05
5713,100,Staff 5713,Manager,76278.51,2017-08-28
5714,93,\N,Chef,30382.73,2021-06-01
5715,17,Staff 5715,Security,32217.44,2016-02-15
5716,48,Staff 5716,Security,27068.5,2015-12-26
5717,18,\N,Receptionist,93410.57,2023-05-16
5718,12,Staff 5718,\N,48789.63,2017-03-10
5719,39,Staff 5719,Receptionist,44838.12,2017-07-26
5720,68,Staff 5720,Security,55358.06,2020-01-04
5721,59,Staff 5721,Chef,26477.42,2021-01-03
5722,63,Staff 5722,Chef,54343.38,2025-05-19
5723,85,\N,\N,29160.4,2018-03-05
5724,95,Staff 5724,Housekeeping,27024.53,2017-04-03
5725,3,\N,Chef,50209.02,2020-09-26
5726,83,Staff 5726,Chef,29246.75,2019-10-26
5727,52,Staff 5727,\N,38029.27,2022-07-18
5728,90,Staff 5728,Housekeeping,42578.77,2018-03-30
5729,52,Staff 5729,\N,52068.19,2025-01-20
5730,7,Staff 5730,Chef,49248.12,2023-05-31
5731,19,Staff 5731,Chef,54822.57,2019-11-19
5732,72,Staff 5732,Manager,97959.2,2022-05-29
5733,13,Staff 5733,Security,55249.21,2021-05-08
5734,59,Staff 5734,Security,63923.98,2025-04-08
5735,9,Staff 5735,Security,69409.21,2017-07-29
5736,1,Staff 5736,Manager,94610.39,2019-04-20
5737,4,\N,Security,72639.33,2020-09-28
5738,80,\N,Chef,59252.92,2020-10-20
5739,80,Staff 5739,Chef,27674.68,2024-07-24
5740,31,Staff 5740,Chef,46850.42,2015-11-22
5741,5,Staff 5741,Security,74454.67,2015-11-28
5742,84,Staff 5742,\N,52282.68,2023-09-18
5743,96,Staff 5743,Housekeeping,60623.77,2021-01-26
5744,51,\N,Chef,29793.59,2022-11-23
5745,40,Staff 5745,Security,38221.02,2023-04-03
5746,36,Staff 5746,Receptionist,91103.25,2015-12-25
5747,20,\N,Security,59696.95,2016-03-25
5748,9,Staff 5748,Manager,68675.85,2019-04-24
5749,89,Staff 5749,Manager,89780.2,2020-08-21
5750,2,Staff 5750,Receptionist,86479.41,2017-11-21
5751,12,\N,Housekeeping,45447.16,2019-04-03
5752,94,Staff 5752,Housekeeping,57519.39,2021-08-27
5753,62,Staff 5753,\N,90565.78,2021-05-05
5754,82,Staff 5754,Chef,57685.16,2019-07-09
5755,11,\N,Manager,23514.15,2022-05-03
5756,32,Staff 5756,\N,40327.11,2019-12-06
5757,99,Staff 5757,Receptionist,91805.21,2018-08-12
5758,58,Staff 5758,Manager,79240.3,2017-07-11
5759,95,Staff 5759,Housekeeping,40138.05,2024-09-02
5760,80,Staff 5760,Chef,55205.6,2021-02-09
5761,52,Staff 5761,Housekeeping,58275.74,2023-02-23
5762,56,\N,Security,99788.59,2015-06-13
5763,82,\N,Manager,34082.12,2023-10-01
5764,2,Staff 5764,Receptionist,20645.59,2021-09-30
5765,95,Staff 5765,Chef,71834.95,2025-05-27
5766,30,Staff 5766,Security,94556.99,2023-09-23
5767,73,Staff 5767,Receptionist,31356.08,2018-05-22
5768,28,Staff 5768,\N,74922.56,2015-11-11
5769,75,Staff 5769,Housekeeping,41697.74,2017-09-07
5770,92,Staff 5770,Receptionist,26577.13,2020-05-20
5771,93,Staff 5771,Security,36573.66,2017-08-26
5772,40,Staff 5772,\N,48808.0,2020-10-05
5773,73,Staff 5773,Manager,60917.5,2020-11-21
5774,34,Staff 5774,Security,24192.73,2024-03-13
5775,45,Staff 5775,Chef,42781.99,2018-08-13
5776,27,\N,Security,97354.49,2025-04-26
5777,89,Staff 5777,\N,75967.37,2017-12-30
5778,37,Staff 5778,Manager,52403.03,2020-05-16
5779,12,Staff 5779,Manager,58421.82,2019-01-08
5780,8,Staff 5780,Receptionist,69159.03,2019-04-28
5781,14,Staff 5781,Housekeeping,67497.19,2019-04-19
5782,3,\N,Chef,41515.0,2019-07-10
5783,9,\N,Manager,30021.47,2020-12-16
5784,68,Staff 5784,Receptionist,32373.29,2024-02-13
5785,55,Staff 5785,Security,71742.8,2024-04-08
5786,60,Staff 5786,Security,69252.09,2016-06-07
5787,93,Staff 5787,\N,77861.84,2022-02-06
5788,21,\N,Housekeeping,85335.9,2018-06-26
5789,54,Staff 5789,Security,37324.58,2023-01-12
5790,80,Staff 5790,Housekeeping,80609.75,2024-12-26
5791,100,Staff 5791,Manager,88247.89,2019-05-29
5792,66,Staff 5792,Manager,52350.92,2024-12-28
5793,10,Staff 5793,Manager,22251.46,2022-11-04
5794,5,Staff 5794,\N,96213.26,2019-11-11
5795,83,Staff 5795,Manager,80125.6,2015-06-30
5796,63,\N,Receptionist,84910.7,2020-08-07
5797,93,Staff 5797,Security,76323.1,2020-12-03
5798,70,Staff 5798,Manager,71840.19,2016-02-23
5799,57,Staff 5799,Housekeeping,31368.1,2022-08-09
5800,94,Staff 5800,Receptionist,92658.55,2018-03-01
5801,40,Staff 5801,Manager,96347.28,2020-10-04
5802,73,Staff 5802,Chef,82095.92,2019-06-17
5803,58,Staff 5803,Receptionist,79170.69,2020-04-26
5804,81,Staff 5804,Housekeeping,27326.37,2016-06-26
5805,12,\N,Security,21859.92,2017-09-19
5806,32,Staff 5806,Security,26098.4,2020-11-11
5807,5,Staff 5807,Housekeeping,82184.52,2022-05-17
5808,71,Staff 5808,\N,42938.29,2018-12-02
5809,85,\N,Housekeeping,20904.04,2025-04-06
5810,6,Staff 5810,Housekeeping,35218.98,2025-01-15
5811,37,Staff 5811,Manager,24763.91,2021-06-15
5812,94,Staff 5812,Security,49106.72,2019-11-02
5813,19,Staff 5813,\N,21527.69,2020-09-27
5814,66,Staff 5814,Housekeeping,79047.17,2019-06-14
5815,4,Staff 5815,Manager,31489.69,2017-09-22
5816,94,Staff 5816,Chef,73339.36,2015-11-24
5817,74,Staff 5817,Receptionist,27225.23,2024-06-02
5818,14,Staff 5818,Housekeeping,44961.71,2020-10-23
5819,76,Staff 5819,Chef,66865.3,2022-02-08
5820,30,Staff 5820,Manager,50225.8,2023-10-27
5821,53,Staff 5821,Housekeeping,71132.73,2018-08-15
5822,77,Staff 5822,Security,86483.88,2017-12-15
5823,42,Staff 5823,Chef,50905.64,2024-08-05
5824,18,\N,Manager,99233.6,2017-02-06
5825,6,Staff 5825,Chef,24325.43,2021-06-02
5826,7,Staff 5826,Security,96106.84,2023-09-18
5827,42,Staff 5827,Manager,40697.38,2015-11-25
5828,3,Staff 5828,Housekeeping,48356.86,2016-05-28
5829,65,Staff 5829,Security,78114.92,2016-04-29
5830,99,Staff 5830,Receptionist,40869.36,2018-02-27
5831,41,Staff 5831,Manager,31666.54,2023-07-17
5832,86,\N,Chef,73439.03,2015-11-30
5833,53,Staff 5833,Security,68961.5,2019-07-12
5834,44,Staff 5834,Manager,36705.79,2016-02-06
5835,46,Staff 5835,\N,64904.61,2021-06-11
5836,26,Staff 5836,Security,60793.61,2018-12-02
5837,69,Staff 5837,Housekeeping,59269.6,2020-06-27
5838,68,Staff 5838,Manager,47599.71,2017-08-18
5839,81,\N,Chef,22665.2,2023-03-16
5840,40,Staff 5840,Security,48783.45,2022-02-25
5841,73,Staff 5841,Security,84176.68,2022-01-05
5842,3,Staff 5842,Manager,32248.48,2024-11-06
5843,30,Staff 5843,Manager,70118.01,2019-02-13
5844,40,\N,Chef,75000.9,2024-10-04
5845,81,Staff 5845,\N,57136.35,2016-11-24
5846,63,Staff 5846,Manager,32077.08,2019-06-20
5847,6,Staff 5847,Housekeeping,85288.12,2025-05-02
5848,86,Staff 5848,Receptionist,85997.89,2020-11-29
5849,23,\N,Housekeeping,70899.81,2017-11-20
5850,15,Staff 5850,Receptionist,70333.19,2016-03-17
5851,82,Staff 5851,Receptionist,48107.86,2022-03-30
5852,61,Staff 5852,Receptionist,71973.04,2017-01-05
5853,2,Staff 5853,Manager,22794.13,2015-12-18
5854,23,Staff 5854,Housekeeping,82027.96,2022-04-23
5855,7,Staff 5855,Manager,40754.33,2024-05-09
5856,98,Staff 5856,Chef,82682.32,2022-02-01
5857,32,Staff 5857,Manager,72073.1,2022-01-05
5858,76,Staff 5858,Chef,45869.53,2023-02-02
5859,58,Staff 5859,Security,41771.03,2022-03-19
5860,33,Staff 5860,Chef,23130.15,2023-07-28
5861,78,Staff 5861,Chef,48010.18,2019-01-30
5862,90,Staff 5862,Security,39691.29,2022-03-30
5863,40,\N,Manager,58519.82,2024-12-28
5864,92,Staff 5864,Manager,82923.14,2017-05-04
5865,62,Staff 5865,\N,48648.48,2023-02-12
5866,34,Staff 5866,Chef,65746.96,2021-08-03
5867,60,Staff 5867,Housekeeping,30345.55,2020-08-31
5868,63,Staff 5868,Security,28050.44,2017-08-10
5869,100,Staff 5869,Security,94811.52,2023-12-27
5870,61,Staff 5870,Receptionist,26390.57,2024-03-08
